id,name,lat,lon,modes,zone
9400ZZLUNHT1,Northolt Underground Station,51.548457,-0.369124,['tube'],5
9400ZZLUNHT2,Northolt Station,51.548333,-0.36923,['tube'],5
9400ZZLUNKP,Northwick Park Underground Station,51.578481,-0.318056,['tube'],4
9400ZZLUNKP1,Northwick Park Underground Station,51.578393,-0.317569,['tube'],4
9400ZZLUNKP2,Northwick Park Station,51.578491,-0.317478,['tube'],4
9400ZZLUNOW,Northwood Underground Station,51.611053,-0.423829,['tube'],6
9400ZZLUNOW1,Northwood Underground Station,51.611001,-0.42399,['tube'],6
9400ZZLUNOW2,Northwood Underground Station,51.610947,-0.423963,['tube'],6
9400ZZLUNWH,Northwood Hills Underground Station,51.600572,-0.409464,['tube'],6
9400ZZLUNWH1,Northwood Hills Underground Station,51.600529,-0.408974,['tube'],6
9400ZZLUNWH2,Northwood Hills Underground Station,51.600492,-0.408875,['tube'],6
9400ZZLUNWY,North Wembley Underground Station,51.562551,-0.304,['tube'],4
9400ZZLUNWY1,North Wembley Underground Station,51.562322,-0.303691,['tube'],4
9400ZZLUNWY2,North Wembley Underground Station,51.5628,-0.303774,['tube'],4
9400ZZLUOAK,Oakwood Underground Station,51.647725,-0.132168,['tube'],5
9400ZZLUOAK1,Oakwood Underground Station,51.647336,-0.131418,['tube'],5
9400ZZLUOAK2,Oakwood Station,51.647371,-0.131402,['tube'],5
9400ZZLUODS,Old Street Underground Station,51.525864,-0.08777,['tube'],1
9400ZZLUODS1,Old Street Underground Station,51.524988,-0.087547,['tube'],1
9400ZZLUODS2,Old Street Station,51.525456,-0.087527,['tube'],1
9400ZZLUOSY,Osterley Underground Station,51.481274,-0.352224,['tube'],4
9400ZZLUOSY1,Osterley Underground Station,51.481502,-0.351812,['tube'],4
9400ZZLUOSY2,Osterley Underground Station,51.481448,-0.351843,['tube'],4
9400ZZLUOVL,Oval Underground Station,51.48185,-0.112439,['tube'],2
9400ZZLUOVL1,Oval Underground Station,51.481574,-0.112623,['tube'],2
9400ZZLUOVL2,Oval Underground Station,51.481777,-0.112399,['tube'],2
9400ZZLUOXC,Oxford Circus Underground Station,51.515224,-0.141903,['tube'],1
9400ZZLUOXC1,Oxford Circus Underground Station,51.515377,-0.141363,['tube'],1
9400ZZLUOXC2,Oxford Circus Underground Station,51.51576,-0.14227,['tube'],1
9400ZZLUOXC3,Oxford Circus Underground Station,51.515721,-0.142084,['tube'],1
9400ZZLUOXC4,Oxford Circus Underground Station,51.515697,-0.142244,['tube'],1
9400ZZLUOXC5,Oxford Circus Underground Station,51.515384,-0.141248,['tube'],1
9400ZZLUOXC6,Oxford Circus Underground Station,51.515794,-0.14211,['tube'],1
9400ZZLUPAC,Paddington Underground Station,51.516581,-0.175689,['tube'],1
9400ZZLUPAC1,Paddington Underground Station,51.516299,-0.17547,['tube'],1
9400ZZLUPAC2,Paddington Underground Station,51.516345,-0.175526,['tube'],1
9400ZZLUPAC3,Paddington Underground Station,51.515383,-0.175521,['tube'],1
9400ZZLUPAC4,Paddington Underground Station,51.515436,-0.175447,['tube'],1
9400ZZLUPAH,Paddington (H&C Line)-Underground,51.518187,-0.178306,['tube'],
9400ZZLUPAH1,Paddington (H&C Line)-Underground,51.518201,-0.178623,['tube'],
9400ZZLUPAH2,Paddington (H&C Line)-Underground,51.518163,-0.178523,['tube'],
9400ZZLUPCC,Piccadilly Circus Underground Station,51.51005,-0.133798,['tube'],1
9400ZZLUPCC1,Piccadilly Circus Underground Station,51.510083,-0.135281,['tube'],1
9400ZZLUPCC2,Piccadilly Circus Underground Station,51.510117,-0.135179,['tube'],1
9400ZZLUPCC3,Piccadilly Circus Underground Station,51.509439,-0.135495,['tube'],1
9400ZZLUPCC4,Piccadilly Circus Underground Station,51.509592,-0.134926,['tube'],1
9400ZZLUPCO,Pimlico Underground Station,51.489097,-0.133761,['tube'],1
9400ZZLUPCO1,Pimlico Underground Station,51.489219,-0.134044,['tube'],1
9400ZZLUPCO2,Pimlico Station,51.489191,-0.134592,['tube'],1
9400ZZLUPKR,Park Royal Underground Station,51.527123,-0.284341,['tube'],3
9400ZZLUPKR1,Park Royal Underground Station,51.526598,-0.284058,['tube'],3
9400ZZLUPKR2,Park Royal Underground Station,51.526525,-0.284032,['tube'],3
9400ZZLUPLW,Plaistow Underground Station,51.531341,0.017451,['tube'],3
9400ZZLUPLW1,Plaistow Underground Station,51.531182,0.016767,['tube'],3
9400ZZLUPLW2,Plaistow Underground Station,51.531198,0.016854,['tube'],3
9400ZZLUPNR,Pinner Underground Station,51.592901,-0.381161,['tube'],5
9400ZZLUPNR1,Pinner Underground Station,51.59275,-0.381268,['tube'],5
9400ZZLUPNR2,Pinner Underground Station,51.592704,-0.381183,['tube'],5
9400ZZLUPRD,Preston Road Underground Station,51.571972,-0.295107,['tube'],4
9400ZZLUPRD1,Preston Road Underground Station,51.572024,-0.295581,['tube'],4
9400ZZLUPRD2,Preston Road Station,51.572173,-0.295316,['tube'],4
9400ZZLUPSG,Parsons Green Underground Station,51.475277,-0.20117,['tube'],2
9400ZZLUPSG1,Parsons Green Underground Station,51.475104,-0.201637,['tube'],2
9400ZZLUPSG2,Parsons Green Underground Station,51.475157,-0.201534,['tube'],2
9400ZZLUPVL,Perivale Underground Station,51.536717,-0.323446,['tube'],4
9400ZZLUPVL1,Perivale Underground Station,51.536672,-0.322799,['tube'],4
9400ZZLUPVL2,Perivale,51.536538,-0.32289,['tube'],4
9400ZZLUPYB,Putney Bridge Underground Station,51.468262,-0.208731,['tube'],2
9400ZZLUPYB1,Putney Bridge Underground Station,51.468299,-0.208816,['tube'],2
9400ZZLUPYB2,Putney Bridge Underground Station,51.468298,-0.208787,['tube'],2
9400ZZLUQBY,Queensbury Underground Station,51.594188,-0.286219,['tube'],4
9400ZZLUQBY1,Queensbury Underground Station,51.59413,-0.285947,['tube'],4
9400ZZLUQBY2,Queensbury Underground Station,51.594103,-0.28589,['tube'],4
9400ZZLUQPS,Queen's Park Underground Station,51.534158,-0.204574,['tube'],2
9400ZZLUQPS1,Queen's Park Underground Station,51.53416,-0.205309,['tube'],2
9400ZZLUQPS2,Queen's Park Underground Station,51.534177,-0.205222,['tube'],2
9400ZZLUQWY,Queensway Underground Station,51.510312,-0.187152,['tube'],1
9400ZZLUQWY1,Queensway Underground Station,51.510312,-0.187209,['tube'],1
9400ZZLUQWY2,Queensway Station,51.510457,-0.187232,['tube'],1
9400ZZLURBG,Redbridge Underground Station,51.576243,0.04536,['tube'],4
9400ZZLURBG1,Redbridge Underground Station,51.576188,0.046454,['tube'],4
9400ZZLURBG2,Redbridge Station,51.576269,0.046486,['tube'],4
9400ZZLURGP,Regent's Park Underground Station,51.523344,-0.146444,['tube'],1
9400ZZLURGP1,Regent's Park Underground Station,51.523153,-0.146294,['tube'],1
9400ZZLURGP2,Regent's Park Underground Station,51.523089,-0.146267,['tube'],1
9400ZZLURKW,Rickmansworth Underground Station,51.640207,-0.473703,['tube'],7
9400ZZLURKW1,Rickmansworth Underground Station,51.640198,-0.47366,['tube'],7
9400ZZLURKW2,Rickmansworth Underground Station,51.640179,-0.473574,['tube'],7
9400ZZLURMD,Richmond Underground Station,51.463237,-0.301336,['tube'],4
9400ZZLURMD1,Richmond Underground Station,51.463254,-0.301249,['tube'],4
9400ZZLURSG,Ruislip Gardens Underground Station,51.560736,-0.41071,['tube'],5
9400ZZLURSG1,Ruislip Gardens Underground Station,51.560755,-0.410839,['tube'],5
9400ZZLURSG2,Ruislip Gardens,51.560737,-0.410839,['tube'],5
9400ZZLURSM,Ruislip Manor Underground Station,51.573202,-0.412973,['tube'],6
9400ZZLURSM1,Ruislip Manor Underground Station,51.573435,-0.412215,['tube'],6
9400ZZLURSM2,Ruislip Manor Underground Station,51.573461,-0.412113,['tube'],6
9400ZZLURSP,Ruislip Underground Station,51.571354,-0.421898,['tube'],6
9400ZZLURSP1,Ruislip Underground Station,51.571367,-0.421537,['tube'],6
9400ZZLURSP2,Ruislip Underground Station,51.571392,-0.42142,['tube'],6
9400ZZLURSP3,Ruislip Underground Station,51.571341,-0.421653,['tube'],6
9400ZZLURSP4,Ruislip Underground Station,51.571366,-0.421464,['tube'],6
9400ZZLURSQ,Russell Square Underground Station,51.523073,-0.124285,['tube'],1
9400ZZLURSQ1,Russell Square Underground Station,51.523461,-0.124399,['tube'],1
9400ZZLURSQ2,Russell Square Underground Station,51.523398,-0.124358,['tube'],1
9400ZZLURVP,Ravenscourt Park Underground Station,51.494122,-0.235881,['tube'],2
9400ZZLURVP1,Ravenscourt Park Underground Station,51.494132,-0.235924,['tube'],2
9400ZZLURVP2,Ravenscourt Park Underground Station,51.49413,-0.235837,['tube'],2
9400ZZLURVY,Roding Valley Underground Station,51.617199,0.043647,['tube'],4
9400ZZLURVY1,Roding Valley Underground Station,51.617367,0.043814,['tube'],4
9400ZZLURVY2,Roding Valley Underground Station,51.617383,0.043915,['tube'],4
9400ZZLURYL,Rayners Lane Underground Station,51.575147,-0.371127,['tube'],5
9400ZZLURYL1,Rayners Lane Underground Station,51.575179,-0.371458,['tube'],5
9400ZZLURYL2,Rayners Lane Underground Station,51.575159,-0.371372,['tube'],5
9400ZZLURYO,Royal Oak Underground Station,51.519113,-0.188748,['tube'],2
9400ZZLURYO1,Royal Oak Underground Station,51.519078,-0.188259,['tube'],2
9400ZZLURYO2,Royal Oak,51.519078,-0.18823,['tube'],2
9400ZZLUSBC,Shepherd's Bush (Central) Underground Station,51.504376,-0.218813,['tube'],2
9400ZZLUSBC1,Shepherd's Bush (Central) Underground Station,51.504564,-0.218129,['tube'],2
9400ZZLUSBC2,Shepherd's Bush (Central Line),51.504363,-0.217964,['tube'],2
9400ZZLUSBM,Shepherd's Bush Market Underground Station,51.505579,-0.226375,['tube'],2
9400ZZLUSBM1,Shepherd's Bush Market Underground Station,51.505956,-0.22636,['tube'],2
9400ZZLUSBM2,Shepherd's Bush Market Underground Station,51.505992,-0.22633,['tube'],2
9400ZZLUSEA,South Ealing Underground Station,51.501003,-0.307424,['tube'],3
9400ZZLUSEA1,South Ealing Underground Station,51.501102,-0.30742,['tube'],3
9400ZZLUSEA2,South Ealing Underground Station,51.501083,-0.307364,['tube'],3
9400ZZLUSFB,Stamford Brook Underground Station,51.494917,-0.245704,['tube'],2
9400ZZLUSFB1,Stamford Brook Underground Station,51.495001,-0.245931,['tube'],2
9400ZZLUSFB2,Stamford Brook Underground Station,51.495001,-0.245917,['tube'],2
9400ZZLUSFS,Southfields Underground Station,51.445073,-0.206602,['tube'],3
9400ZZLUSFS1,Southfields Underground Station,51.4454,-0.206805,['tube'],3
9400ZZLUSFS2,Southfields Station,51.445441,-0.20653,['tube'],3
9400ZZLUSGN,Stepney Green Underground Station,51.521858,-0.046596,['tube'],2
9400ZZLUSGN1,Stepney Green Underground Station,51.521747,-0.046917,['tube'],2
9400ZZLUSGN2,Stepney Green Underground Station,51.521772,-0.046815,['tube'],2
9400ZZLUSGP,Stonebridge Park Underground Station,51.543959,-0.275892,['tube'],3
9400ZZLUSGP1,Stonebridge Park Underground Station,51.543976,-0.275848,['tube'],3
9400ZZLUSGP2,Stonebridge Park Underground Station,51.543913,-0.275807,['tube'],3
9400ZZLUSGT,Southgate Underground Station,51.632315,-0.127816,['tube'],4
9400ZZLUSGT1,Southgate Underground Station,51.632179,-0.12772,['tube'],4
9400ZZLUSGT2,Southgate,51.632252,-0.127833,['tube'],4
9400ZZLUSHH,South Harrow Underground Station,51.564888,-0.352492,['tube'],5
9400ZZLUSHH1,South Harrow Underground Station,51.564526,-0.352332,['tube'],5
9400ZZLUSHH2,South Harrow Underground Station,51.564471,-0.352277,['tube'],5
9400ZZLUSJP,St. James's Park Underground Station,51.499544,-0.133608,['tube'],1
9400ZZLUSJP1,St. James's Park Underground Station,51.499377,-0.134421,['tube'],1
9400ZZLUSJP2,St. James's Park Underground Station,51.499343,-0.134509,['tube'],1
9400ZZLUSJW,St. John's Wood Underground Station,51.534521,-0.173948,['tube'],2
9400ZZLUSJW1,St. John's Wood Underground Station,51.534761,-0.174876,['tube'],2
9400ZZLUSJW2,St John's Wood Station,51.535025,-0.173957,['tube'],2
9400ZZLUSKS,South Kensington Underground Station,51.494094,-0.174138,['tube'],1
9400ZZLUSKS1,South Kensington Underground Station,51.494104,-0.173057,['tube'],1
9400ZZLUSKS2,South Kensington Underground Station,51.494019,-0.173363,['tube'],1
9400ZZLUSKS3,South Kensington Underground Station,51.494018,-0.173262,['tube'],1
9400ZZLUSKS4,South Kensington Underground Station,51.494102,-0.172913,['tube'],1
9400ZZLUSKT,South Kenton Underground Station,51.570232,-0.308433,['tube'],4
9400ZZLUSKT1,South Kenton Underground Station,51.570341,-0.308559,['tube'],4
9400ZZLUSKT2,South Kenton Station,51.570367,-0.308486,['tube'],4
9400ZZLUSKW,Stockwell Underground Station,51.472184,-0.122644,['tube'],2
9400ZZLUSKW1,Stockwell Underground Station,51.471829,-0.122917,['tube'],2
9400ZZLUSKW2,Stockwell Underground Station,51.471811,-0.122933,['tube'],2
9400ZZLUSKW3,Stockwell Underground Station,51.471935,-0.122783,['tube'],2
9400ZZLUSKW4,Stockwell Underground Station,51.4719,-0.122828,['tube'],2
9400ZZLUSNB,Snaresbrook Underground Station,51.580678,0.02144,['tube'],4
9400ZZLUSNB1,Snaresbrook Underground Station,51.580705,0.021441,['tube'],4
9400ZZLUSNB2,Snaresbrook Underground Station,51.580651,0.02141,['tube'],4
9400ZZLUSPU,St. Paul's Underground Station,51.514936,-0.097567,['tube'],1
9400ZZLUSPU1,St. Paul's Underground Station,51.515173,-0.098321,['tube'],1
9400ZZLUSPU2,St. Paul's Underground Station,51.515192,-0.098392,['tube'],1
9400ZZLUSRP,South Ruislip Underground Station,51.556853,-0.398915,['tube'],5
9400ZZLUSRP1,South Ruislip Underground Station,51.556967,-0.399373,['tube'],5
9400ZZLUSRP2,South Ruislip Station,51.556958,-0.399373,['tube'],5
9400ZZLUSSQ,Sloane Square Underground Station,51.49227,-0.156377,['tube'],1
9400ZZLUSSQ1,Sloane Square Underground Station,51.492338,-0.156144,['tube'],1
9400ZZLUSSQ2,Sloane Square Underground Station,51.492309,-0.15603,['tube'],1
9400ZZLUSTD,Stratford Underground Station,51.541806,-0.003458,['tube'],2/3
9400ZZLUSTD1,Stratford Underground Station,51.542326,-0.002311,['tube'],2/3
9400ZZLUSTD2,Stratford Underground Station,51.542328,-0.002426,['tube'],2/3
9400ZZLUSTD3,Stratford Underground Station,51.54233,-0.002541,['tube'],2/3
9400ZZLUSTD4,Stratford Underground Station,51.540512,-0.0035,['tube'],2/3
9400ZZLUSTD5,Stratford Underground Station,51.54051,-0.003356,['tube'],2/3
9400ZZLUSTD6,Stratford Underground Station,51.540507,-0.003212,['tube'],2/3
9400ZZLUSTM,Stanmore Underground Station,51.619839,-0.303266,['tube'],5
9400ZZLUSTM1,Stanmore Underground Station,51.619175,-0.302742,['tube'],5
9400ZZLUSUH,Sudbury Hill Underground Station,51.556946,-0.336435,['tube'],4
9400ZZLUSUH1,Sudbury Hill Underground Station,51.557043,-0.336951,['tube'],4
9400ZZLUSUH2,Sudbury Hill Underground Station,51.557005,-0.336837,['tube'],4
9400ZZLUSUT,Sudbury Town Underground Station,51.550815,-0.315745,['tube'],4
9400ZZLUSUT1,Sudbury Town Underground Station,51.550797,-0.315774,['tube'],4
9400ZZLUSUT2,Sudbury Town Underground Station,51.55076,-0.315689,['tube'],4
9400ZZLUSVS,Seven Sisters Underground Station,51.58333,-0.072584,['tube'],3
9400ZZLUSVS1,Seven Sisters Underground Station,51.582433,-0.073863,['tube'],3
9400ZZLUSVS2,Seven Sisters Underground Station,51.58239,-0.07398,['tube'],3
9400ZZLUSWC,Swiss Cottage Underground Station,51.543681,-0.174894,['tube'],2
9400ZZLUSWC1,Swiss Cottage Underground Station,51.543606,-0.175229,['tube'],2
9400ZZLUSWC2,Swiss Cottage Station,51.543615,-0.174695,['tube'],2
9400ZZLUSWF,South Woodford Underground Station,51.591907,0.027338,['tube'],4
9400ZZLUSWF1,South Woodford Underground Station,51.591753,0.02736,['tube'],4
9400ZZLUSWF2,South Woodford Underground Station,51.591682,0.027342,['tube'],4
9400ZZLUSWK,Southwark Underground Station,51.503976,-0.10494,['tube'],1
9400ZZLUSWK1,Southwark Underground Station,51.504302,-0.105632,['tube'],1
9400ZZLUSWK2,Southwark Underground Station,51.50427,-0.105331,['tube'],1
9400ZZLUSWN,South Wimbledon Underground Station,51.415309,-0.192005,['tube'],3+4
9400ZZLUSWN1,South Wimbledon Underground Station,51.415078,-0.19282,['tube'],3+4
9400ZZLUSWN2,South Wimbledon Station,51.415225,-0.192411,['tube'],3+4
9400ZZLUTAW,Totteridge & Whetstone Underground Station,51.630597,-0.17921,['tube'],4
9400ZZLUTAW1,Totteridge & Whetstone Underground Station,51.63057,-0.179226,['tube'],4
9400ZZLUTAW2,Totteridge & Whetstone Underground Station,51.630507,-0.179228,['tube'],4
9400ZZLUTBC,Tooting Bec Underground Station,51.435678,-0.159736,['tube'],3
9400ZZLUTBC1,Tooting Bec Underground Station,51.435856,-0.159024,['tube'],3
9400ZZLUTBC2,Tooting Bec Station,51.43585,-0.159211,['tube'],3
9400ZZLUTBY,Tooting Broadway Underground Station,51.42763,-0.168374,['tube'],3
9400ZZLUTBY1,Tooting Broadway Underground Station,51.427843,-0.168178,['tube'],3
9400ZZLUTBY2,Tooting Broadway Station,51.427806,-0.168136,['tube'],3
9400ZZLUTCR,Tottenham Court Road Underground Station,51.516426,-0.13041,['tube'],1
9400ZZLUTCR1,Tottenham Court Road Underground Station,51.516408,-0.131549,['tube'],1
9400ZZLUTCR2,Tottenham Court Road Underground Station,51.515941,-0.13043,['tube'],1
9400ZZLUTCR3,Tottenham Court Road Underground Station,51.515904,-0.130402,['tube'],1
9400ZZLUTCR4,Tottenham Court Road Underground Station,51.51594,-0.130401,['tube'],1
9400ZZLUTFP,Tufnell Park Underground Station,51.556822,-0.138433,['tube'],2
9400ZZLUTFP1,Tufnell Park Underground Station,51.556803,-0.138391,['tube'],2
9400ZZLUTFP2,Tufnell Park Underground Station,51.556741,-0.138422,['tube'],2
9400ZZLUTHB,Theydon Bois Underground Station,51.671759,0.103085,['tube'],6
9400ZZLUTHB1,Theydon Bois Underground Station,51.671479,0.103651,['tube'],6
9400ZZLUTHB2,Theydon Bois Underground Station,51.671426,0.10362,['tube'],6
9400ZZLUTMH,Tottenham Hale Underground Station,51.588108,-0.060241,['tube'],3
9400ZZLUTMH1,Tottenham Hale Underground Station,51.588309,-0.061532,['tube'],3
9400ZZLUTMH2,Tottenham Hale,51.587929,-0.061374,['tube'],3
9400ZZLUTMP,Temple Underground Station,51.511006,-0.11426,['tube'],1
9400ZZLUTMP1,Temple Underground Station,51.510861,-0.114756,['tube'],1
9400ZZLUTMP2,Temple Underground Station,51.510877,-0.114669,['tube'],1
9400ZZLUTNG,Turnham Green Underground Station,51.495148,-0.254555,['tube'],2+3
9400ZZLUTNG1,Turnham Green Underground Station,51.495275,-0.254622,['tube'],2+3
9400ZZLUTNG2,Turnham Green Underground Station,51.495265,-0.25455,['tube'],2+3
9400ZZLUTNG3,Turnham Green Underground Station,51.495263,-0.254464,['tube'],2+3
9400ZZLUTNG4,Turnham Green Underground Station,51.495262,-0.254377,['tube'],2+3
9400ZZLUTPN,Turnpike Lane Underground Station,51.590272,-0.102953,['tube'],3
9400ZZLUTPN1,Turnpike Lane Underground Station,51.590046,-0.10289,['tube'],3
9400ZZLUTPN2,Turnpike Lane Station,51.590139,-0.102497,['tube'],3
9400ZZLUTWH,Tower Hill Underground Station,51.509971,-0.076546,['tube'],1
9400ZZLUTWH1,Tower Hill Underground Station,51.509663,-0.076991,['tube'],1
9400ZZLUTWH2,Tower Hill Underground Station,51.50962,-0.077108,['tube'],1
9400ZZLUTWH3,Tower Hill Underground Station,51.509707,-0.076917,['tube'],1
9400ZZLUUPB,Upminster Bridge Underground Station,51.55856,0.235809,['tube'],6
9400ZZLUUPB1,Upminster Bridge Underground Station,51.558254,0.234857,['tube'],6
9400ZZLUUPB2,Upminster Bridge,51.558263,0.234872,['tube'],6
9400ZZLUUPK,Upton Park Underground Station,51.53534,0.035263,['tube'],3
9400ZZLUUPK1,Upton Park Underground Station,51.53516,0.034274,['tube'],3
9400ZZLUUPK2,Upton Park Underground Station,51.53516,0.034289,['tube'],3
9400ZZLUUPM,Upminster Underground Station,51.559063,0.250882,['tube'],6
9400ZZLUUPM1,Upminster Underground Station,51.559335,0.25127,['tube'],6
9400ZZLUUPM2,Upminster Underground Station,51.559333,0.251357,['tube'],6
9400ZZLUUPY,Upney Underground Station,51.538372,0.10153,['tube'],4
9400ZZLUUPY1,Upney Underground Station,51.538371,0.100045,['tube'],4
9400ZZLUUPY2,Upney Station,51.538262,0.100112,['tube'],4
9400ZZLUUXB,Uxbridge Underground Station,51.546565,-0.477949,['tube'],6
9400ZZLUUXB1,Uxbridge Underground Station,51.546807,-0.477191,['tube'],6
9400ZZLUUXB2,Uxbridge Underground Station,51.546833,-0.477132,['tube'],6
9400ZZLUVIC,Victoria Underground Station,51.496359,-0.143102,['tube'],1
9400ZZLUVIC1,Victoria Underground Station,51.49645,-0.144899,['tube'],1
9400ZZLUVIC2,Victoria Underground Station,51.49712,-0.14346,['tube'],1
9400ZZLUVIC3,Victoria Underground Station,51.497031,-0.143536,['tube'],1
9400ZZLUVIC4,Victoria Underground Station,51.496969,-0.143596,['tube'],1
9400ZZLUVXL,Vauxhall Underground Station,51.485743,-0.124204,['tube'],1+2
9400ZZLUVXL1,Vauxhall Underground Station,51.486216,-0.12453,['tube'],1+2
9400ZZLUVXL2,Vauxhall,51.486066,-0.124724,['tube'],1+2
9400ZZLUWAF,Watford Underground Station,51.657446,-0.417377,['tube'],7
9400ZZLUWAF1,Watford Underground Station,51.657327,-0.41861,['tube'],7
9400ZZLUWBN,West Brompton Underground Station,51.487268,-0.195599,['tube'],2
9400ZZLUWBN1,West Brompton Underground Station,51.486962,-0.195006,['tube'],2
9400ZZLUWBN2,West Brompton Underground Station,51.486916,-0.194921,['tube'],2
9400ZZLUWCY,White City Underground Station,51.511959,-0.224297,['tube'],2
9400ZZLUWCY1,White City Underground Station,51.511991,-0.224022,['tube'],2
9400ZZLUWCY2,White City Underground Station,51.511967,-0.224239,['tube'],2
9400ZZLUWFN,West Finchley Underground Station,51.609426,-0.188362,['tube'],4
9400ZZLUWFN1,West Finchley Underground Station,51.60941,-0.188449,['tube'],4
9400ZZLUWFN2,West Finchley Underground Station,51.609356,-0.188466,['tube'],4
9400ZZLUWHM,West Ham Underground Station,51.528136,0.005055,['tube'],2/3
9400ZZLUWHM1,West Ham Underground Station,51.528558,0.005593,['tube'],2/3
9400ZZLUWHM2,West Ham Underground Station,51.528648,0.005597,['tube'],2/3
9400ZZLUWHM3,West Ham Underground Station,51.527511,0.004264,['tube'],2/3
9400ZZLUWHM4,West Ham Underground Station,51.527514,0.00412,['tube'],2/3
9400ZZLUWHP,West Hampstead Underground Station,51.546638,-0.191059,['tube'],2
9400ZZLUWHP1,West Hampstead Underground Station,51.5468,-0.190475,['tube'],2
9400ZZLUWHP2,West Hampstead Underground Station,51.546746,-0.190434,['tube'],2
9400ZZLUWHW,West Harrow Underground Station,51.57971,-0.3534,['tube'],5
9400ZZLUWHW1,West Harrow Underground Station,51.579811,-0.353497,['tube'],5
9400ZZLUWHW2,West Harrow Underground Station,51.579767,-0.353585,['tube'],5
9400ZZLUWIG,Willesden Green Underground Station,51.549146,-0.221537,['tube'],2+3
9400ZZLUWIG1,Willesden Green Underground Station,51.549348,-0.221846,['tube'],2+3
9400ZZLUWIG2,Willesden Green Station,51.549348,-0.221846,['tube'],2+3
9400ZZLUWIG3,Willesden Green Station,51.549369,-0.222004,['tube'],2+3
9400ZZLUWIM,Wimbledon Underground Station,51.421207,-0.206573,['tube'],3
9400ZZLUWIM1,Wimbledon Underground Station,51.421342,-0.206625,['tube'],3
9400ZZLUWIP,Wimbledon Park Underground Station,51.434573,-0.199719,['tube'],3
9400ZZLUWIP1,Wimbledon Park Underground Station,51.434323,-0.199311,['tube'],3
9400ZZLUWIP2,Wimbledon Park,51.434307,-0.199384,['tube'],3
9400ZZLUWJN,Willesden Junction Underground Station,51.532259,-0.244283,['tube'],2+3
9400ZZLUWJN1,Willesden Junction Underground Station,51.532496,-0.24449,['tube'],2+3
9400ZZLUWJN2,Willesden Junction Underground Station,51.532398,-0.244537,['tube'],2+3
9400ZZLUWJN3,Willesden Junction Underground Station,51.532325,-0.244468,['tube'],2+3
9400ZZLUWKA,Warwick Avenue Underground Station,51.523263,-0.183783,['tube'],2
9400ZZLUWKA1,Warwick Avenue Underground Station,51.522973,-0.183103,['tube'],2
9400ZZLUWKA2,Warwick Avenue,51.522964,-0.183103,['tube'],2
9400ZZLUWKN,West Kensington Underground Station,51.490459,-0.206636,['tube'],2
9400ZZLUWKN1,West Kensington Underground Station,51.49083,-0.20619,['tube'],2
9400ZZLUWKN2,West Kensington Underground Station,51.490846,-0.206088,['tube'],2
9400ZZLUWLA,Wood Lane Underground Station,51.509669,-0.22453,['tube'],2
9400ZZLUWLA1,Wood Lane Underground Station,51.509658,-0.224401,['tube'],2
9400ZZLUWLA2,Wood Lane Underground Station,51.509639,-0.224329,['tube'],2
9400ZZLUWLO,Waterloo Underground Station,51.503299,-0.11478,['tube'],1
9400ZZLUWLO1,Waterloo Underground Station,51.503097,-0.11512,['tube'],1
9400ZZLUWLO2,Waterloo Underground Station,51.503052,-0.115093,['tube'],1
9400ZZLUWLO3,Waterloo Underground Station,51.503189,-0.113574,['tube'],1
9400ZZLUWLO4,Waterloo Underground Station,51.503333,-0.113021,['tube'],1
9400ZZLUWLO5,Waterloo Underground Station,51.502683,-0.112875,['tube'],1
9400ZZLUWLO6,Waterloo Underground Station,51.502738,-0.11293,['tube'],1
9400ZZLUWLO7,Waterloo Station,51.50286,-0.113819,['tube'],1
9400ZZLUWLO8,Waterloo Station,51.503333,-0.113021,['tube'],1
9400ZZLUWOF,Woodford Underground Station,51.606899,0.03397,['tube'],4
9400ZZLUWOF1,Woodford Underground Station,51.607181,0.033781,['tube'],4
9400ZZLUWOF2,Woodford Underground Station,51.607128,0.03375,['tube'],4
9400ZZLUWOG,Wood Green Underground Station,51.597479,-0.109886,['tube'],3
9400ZZLUWOG1,Wood Green Underground Station,51.597437,-0.11009,['tube'],3
9400ZZLUWOG2,Wood Green Station,51.597533,-0.109913,['tube'],3
9400ZZLUWOP,Woodside Park Underground Station,51.618014,-0.18542,['tube'],4
9400ZZLUWOP1,Woodside Park Underground Station,51.617783,-0.185602,['tube'],4
9400ZZLUWOP2,Woodside Park Underground Station,51.61787,-0.185454,['tube'],4
9400ZZLUWPL,Whitechapel Underground Station,51.519518,-0.059971,['tube'],2
9400ZZLUWPL1,Whitechapel Underground Station,51.519398,-0.060884,['tube'],2
9400ZZLUWPL2,Whitechapel Underground Station,51.519414,-0.060797,['tube'],2
9400ZZLUWPL3,Whitechapel Underground Station,51.519715,-0.05992,['tube'],
9400ZZLUWPL4,Whitechapel Underground Station,51.519659,-0.05985,['tube'],
9400ZZLUWR1,Bow Road Underground Station,51.526956,-0.025026,['tube'],
9400ZZLUWRP,West Ruislip Underground Station,51.569688,-0.437886,['tube'],6
9400ZZLUWRP1,West Ruislip Underground Station,51.56951,-0.437343,['tube'],6
9400ZZLUWRR,Warren Street Underground Station,51.524951,-0.138321,['tube'],1
9400ZZLUWRR1,Warren Street Underground Station,51.524331,-0.137784,['tube'],1
9400ZZLUWRR2,Warren Street Underground Station,51.524276,-0.137757,['tube'],1
9400ZZLUWRR3,Warren Street Underground Station,51.524084,-0.138688,['tube'],1
